# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
1135300    8.14e-01  8.01e-01    8.05e-03  8.99e-03    1.07e-01  1.04e-01    5.7e-05
1135400    4.86e-01  4.84e-01    6.77e-03  6.64e-03    6.30e-02  6.28e-02    5.7e-05
1135500    9.18e-01  1.05e+00    1.97e-03  8.12e-04    1.21e-01  1.38e-01    5.7e-05
1135600    6.18e-01  6.73e-01    3.26e-03  3.65e-03    8.14e-02  8.87e-02    5.7e-05
1135700    9.21e-01  8.75e-01    7.71e-03  6.46e-03    1.21e-01  1.15e-01    5.7e-05
1135800    7.76e-01  8.14e-01    4.81e-03  7.89e-03    1.02e-01  1.07e-01    5.7e-05
1135900    7.42e-01  6.52e-01    2.06e-03  3.15e-04    9.78e-02  8.59e-02    5.7e-05
1136000    6.91e-01  7.91e-01    1.45e-03  1.13e-03    9.11e-02  1.04e-01    5.7e-05
1136100    6.90e-01  7.18e-01    2.56e-03  3.96e-03    9.09e-02  9.44e-02    5.7e-05
1136200    7.47e-01  7.31e-01    2.65e-03  6.57e-04    9.84e-02  9.64e-02    5.7e-05
1136300    6.87e-01  6.29e-01    1.81e-03  1.28e-03    9.05e-02  8.29e-02    5.7e-05
1136400    7.00e-01  8.33e-01    3.37e-03  1.72e-03    9.21e-02  1.10e-01    5.7e-05
1136500    3.10e-01  3.47e-01    7.62e-03  9.54e-03    4.08e-02  4.57e-02    5.7e-05
1136600    6.04e-01  6.28e-01    3.91e-03  3.89e-03    7.93e-02  8.26e-02    5.7e-05
1136700    9.22e-01  1.00e+00    8.10e-03  6.43e-03    1.21e-01  1.32e-01    5.7e-05
1136800    3.34e-01  2.74e-01    3.88e-03  4.17e-03    4.40e-02  3.61e-02    5.7e-05
1136900    4.69e-01  3.89e-01    2.84e-03  4.53e-03    6.17e-02  5.06e-02    5.7e-05
1137000    6.84e-01  6.53e-01    1.89e-03  1.58e-03    9.02e-02  8.60e-02    5.7e-05
1137100    6.06e-01  6.17e-01    5.02e-03  2.44e-03    7.95e-02  8.12e-02    5.7e-05
1137200    6.21e-01  6.02e-01    1.19e-02  5.76e-03    7.93e-02  7.88e-02    5.7e-05
1137300    6.99e-01  6.85e-01    2.55e-03  4.05e-03    9.20e-02  9.01e-02    5.7e-05
1137400    6.90e-01  5.55e-01    2.16e-03  1.50e-03    9.10e-02  7.31e-02    5.7e-05
1137500    6.37e-01  6.02e-01    2.59e-03  1.18e-03    8.39e-02  7.93e-02    5.7e-05
1137600    4.86e-01  4.20e-01    8.33e-03  8.73e-03    6.24e-02  5.31e-02    5.7e-05
1137700    3.92e-01  4.08e-01    4.13e-03  4.03e-03    5.12e-02  5.33e-02    5.7e-05
1137800    6.92e-01  6.77e-01    7.44e-03  9.41e-03    9.04e-02  8.78e-02    5.7e-05
1137900    4.89e-01  4.04e-01    6.81e-03  7.02e-03    6.34e-02  5.18e-02    5.7e-05
1138000    7.03e-01  7.66e-01    7.38e-03  6.14e-03    9.19e-02  1.00e-01    5.7e-05
1138100    6.97e-01  7.47e-01    6.75e-03  6.71e-03    9.12e-02  9.78e-02    5.7e-05
1138200    6.10e-01  5.80e-01    1.08e-02  6.70e-03    7.84e-02  7.57e-02    5.7e-05
1138300    6.17e-01  6.14e-01    3.25e-03  6.91e-04    8.12e-02  8.10e-02    5.7e-05
1138400    6.91e-01  7.20e-01    7.34e-03  7.61e-03    9.02e-02  9.41e-02    5.7e-05
1138500    4.73e-01  4.84e-01    1.97e-03  1.86e-03    6.23e-02  6.37e-02    5.7e-05
1138600    9.89e-01  9.48e-01    4.00e-03  2.41e-03    1.30e-01  1.25e-01    5.7e-05
1138700    6.90e-01  7.22e-01    2.23e-03  8.28e-04    9.09e-02  9.52e-02    5.7e-05
1138800    6.80e-01  5.92e-01    6.13e-03  7.40e-03    8.91e-02  7.71e-02    5.7e-05
1138900    6.41e-01  5.74e-01    2.22e-03  2.94e-03    8.44e-02  7.56e-02    5.7e-05
1139000    8.65e-01  8.61e-01    2.06e-03  3.16e-03    1.14e-01  1.13e-01    5.7e-05
1139100    1.04e+00  9.80e-01    8.17e-03  1.29e-03    1.37e-01  1.29e-01    5.7e-05
1139200    6.34e-01  4.89e-01    2.41e-03  1.74e-03    8.35e-02  6.44e-02    5.7e-05
1139300    6.19e-01  6.22e-01    2.12e-03  1.30e-03    8.16e-02  8.20e-02    5.7e-05
1139400    6.88e-01  6.78e-01    7.71e-04  6.85e-04    9.07e-02  8.95e-02    5.7e-05
1139500    6.94e-01  6.75e-01    2.47e-03  1.04e-03    9.14e-02  8.90e-02    5.7e-05
1139600    6.90e-01  6.68e-01    4.88e-03  8.27e-03    9.06e-02  8.70e-02    5.7e-05
1139700    4.00e-01  4.52e-01    6.32e-03  7.43e-03    5.15e-02  5.81e-02    5.7e-05
1139800    1.04e+00  1.32e+00    5.71e-03  6.84e-03    1.37e-01  1.73e-01    5.7e-05
1139900    4.70e-01  4.02e-01    2.66e-03  1.09e-03    6.17e-02  5.29e-02    5.7e-05
1140000    6.72e-01  6.97e-01    2.13e-03  3.03e-03    9.08e-02  9.41e-02    5.4e-05
1140100    6.94e-01  7.34e-01    1.56e-03  1.76e-04    9.38e-02  9.92e-02    5.4e-05
1140200    5.80e-01  6.41e-01    6.02e-03  8.75e-03    7.78e-02  8.54e-02    5.4e-05
1140300    6.72e-01  7.40e-01    3.22e-03  3.27e-03    9.07e-02  9.99e-02    5.4e-05
1140400    6.67e-01  9.48e-01    4.90e-03  2.80e-03    8.98e-02  1.28e-01    5.4e-05
1140500    6.18e-01  6.81e-01    3.69e-03  1.59e-03    8.33e-02  9.20e-02    5.4e-05
1140600    6.92e-01  6.26e-01    1.03e-02  1.07e-02    9.19e-02  8.25e-02    5.4e-05
1140700    9.52e-01  9.84e-01    4.28e-03  4.38e-04    1.28e-01  1.33e-01    5.4e-05
1140800    6.15e-01  6.50e-01    2.40e-03  1.08e-03    8.31e-02  8.78e-02    5.4e-05
1140900    6.78e-01  6.19e-01    1.76e-03  1.42e-03    9.16e-02  8.36e-02    5.4e-05
1141000    5.91e-01  6.03e-01    1.04e-02  3.95e-03    7.78e-02  8.13e-02    5.4e-05
1141100    6.77e-01  7.40e-01    5.32e-03  4.19e-03    9.10e-02  9.98e-02    5.4e-05
1141200    6.80e-01  7.35e-01    6.85e-03  6.42e-03    9.11e-02  9.88e-02    5.4e-05
1141300    8.97e-01  8.35e-01    1.91e-03  3.50e-03    1.21e-01  1.13e-01    5.4e-05
1141400    4.64e-01  3.51e-01    3.52e-03  5.53e-04    6.25e-02  4.74e-02    5.4e-05
1141500    6.69e-01  6.60e-01    2.20e-03  3.17e-04    9.04e-02  8.93e-02    5.4e-05
1141600    1.02e+00  1.08e+00    3.07e-03  8.59e-04    1.37e-01  1.46e-01    5.4e-05
1141700    7.23e-01  5.58e-01    2.36e-03  1.63e-03    9.77e-02  7.53e-02    5.4e-05
1141800    6.74e-01  7.21e-01    9.43e-03  9.92e-03    8.96e-02  9.59e-02    5.4e-05
1141900    7.38e-01  6.49e-01    2.03e-03  4.53e-03    9.98e-02  8.74e-02    5.4e-05
1142000    5.99e-01  6.77e-01    2.30e-03  5.50e-03    8.09e-02  9.13e-02    5.4e-05
1142100    6.72e-01  7.87e-01    1.36e-03  4.30e-03    9.09e-02  1.06e-01    5.4e-05
1142200    6.72e-01  5.47e-01    1.84e-03  5.70e-04    9.08e-02  7.39e-02    5.4e-05
1142300    6.73e-01  6.95e-01    3.16e-03  1.01e-03    9.09e-02  9.40e-02    5.4e-05
1142400    7.34e-01  6.53e-01    6.41e-03  5.97e-03    9.86e-02  8.77e-02    5.4e-05
1142500    6.31e-01  6.31e-01    2.03e-03  1.38e-03    8.52e-02  8.53e-02    5.4e-05
1142600    6.72e-01  7.47e-01    4.74e-03  5.30e-03    9.05e-02  1.01e-01    5.4e-05
1142700    6.76e-01  5.81e-01    2.26e-03  1.75e-03    9.13e-02  7.85e-02    5.4e-05
1142800    6.72e-01  6.50e-01    3.70e-03  4.66e-03    9.07e-02  8.75e-02    5.4e-05
1142900    7.43e-01  6.46e-01    1.04e-02  1.11e-02    9.88e-02  8.51e-02    5.4e-05
1143000    6.74e-01  7.05e-01    3.08e-03  2.67e-03    9.09e-02  9.52e-02    5.4e-05
1143100    6.70e-01  5.64e-01    1.55e-03  5.55e-05    9.06e-02  7.63e-02    5.4e-05
1143200    1.01e+00  8.80e-01    5.57e-03  4.56e-04    1.36e-01  1.19e-01    5.4e-05
1143300    4.60e-01  4.20e-01    2.13e-03  1.40e-03    6.21e-02  5.67e-02    5.4e-05
1143400    3.49e-01  3.15e-01    3.75e-03  1.67e-03    4.70e-02  4.26e-02    5.4e-05
1143500    6.71e-01  6.53e-01    3.02e-03  4.54e-03    9.06e-02  8.80e-02    5.4e-05
1143600    7.38e-01  6.74e-01    6.07e-03  7.34e-03    9.92e-02  9.03e-02    5.4e-05
1143700    6.70e-01  5.79e-01    2.65e-03  8.13e-04    9.05e-02  7.83e-02    5.4e-05
1143800    1.00e+00  1.16e+00    5.51e-03  2.17e-03    1.35e-01  1.57e-01    5.4e-05
1143900    6.73e-01  5.65e-01    4.24e-03  3.65e-03    9.08e-02  7.61e-02    5.4e-05
1144000    6.87e-01  7.02e-01    1.07e-02  1.11e-02    9.10e-02  9.29e-02    5.4e-05
1144100    7.36e-01  6.35e-01    5.12e-03  6.48e-03    9.92e-02  8.51e-02    5.4e-05
1144200    6.18e-01  6.33e-01    1.96e-03  1.22e-04    8.35e-02  8.56e-02    5.4e-05
1144300    6.76e-01  5.90e-01    1.37e-03  7.27e-04    9.14e-02  7.98e-02    5.4e-05
1144400    6.65e-01  6.17e-01    7.48e-03  7.47e-03    8.89e-02  8.25e-02    5.4e-05
1144500    6.71e-01  6.12e-01    1.97e-03  1.83e-03    9.07e-02  8.27e-02    5.4e-05
1144600    6.64e-01  8.07e-01    2.38e-03  1.52e-03    8.97e-02  1.09e-01    5.4e-05
1144700    6.59e-01  5.80e-01    1.86e-03  6.28e-04    8.91e-02  7.84e-02    5.4e-05
1144800    6.76e-01  7.17e-01    6.52e-03  6.40e-03    9.07e-02  9.64e-02    5.4e-05
1144900    6.79e-01  6.81e-01    5.85e-03  4.42e-03    9.12e-02  9.18e-02    5.4e-05
1145000    8.87e-01  8.19e-01    1.76e-03  5.93e-04    1.20e-01  1.11e-01    5.4e-05
1145100    4.60e-01  3.80e-01    3.09e-03  4.27e-03    6.19e-02  5.08e-02    5.4e-05
1145200    6.75e-01  7.11e-01    1.86e-03  1.46e-03    9.12e-02  9.61e-02    5.4e-05
1145300    6.77e-01  7.70e-01    5.04e-03  5.40e-03    9.11e-02  1.04e-01    5.4e-05
1145400    6.78e-01  6.88e-01    1.68e-03  1.88e-03    9.17e-02  9.29e-02    5.4e-05
1145500    7.28e-01  6.58e-01    4.69e-03  5.86e-03    9.81e-02  8.84e-02    5.4e-05
1145600    5.80e-01  5.65e-01    4.65e-03  2.22e-03    7.80e-02  7.63e-02    5.4e-05
1145700    4.60e-01  5.83e-01    1.47e-03  8.86e-04    6.22e-02  7.89e-02    5.4e-05
1145800    7.99e-01  7.57e-01    1.08e-02  8.49e-03    1.06e-01  1.01e-01    5.4e-05
1145900    6.17e-01  5.88e-01    1.97e-03  1.15e-03    8.34e-02  7.95e-02    5.4e-05
1146000    6.80e-01  6.40e-01    4.10e-03  4.33e-03    9.16e-02  8.62e-02    5.4e-05
1146100    7.32e-01  6.25e-01    4.34e-03  5.67e-03    9.87e-02  8.39e-02    5.4e-05
1146200    6.71e-01  6.92e-01    2.52e-03  6.62e-04    9.07e-02  9.36e-02    5.4e-05
1146300    6.82e-01  7.69e-01    7.15e-03  6.98e-03    9.13e-02  1.03e-01    5.4e-05
1146400    1.00e+00  1.02e+00    4.14e-03  3.94e-03    1.36e-01  1.38e-01    5.4e-05
1146500    6.64e-01  6.46e-01    4.38e-03  3.64e-03    8.95e-02  8.71e-02    5.4e-05
1146600    6.61e-01  6.32e-01    3.16e-03  5.72e-03    8.92e-02  8.49e-02    5.4e-05
1146700    4.37e-01  3.84e-01    2.54e-02  2.34e-02    5.09e-02  4.38e-02    5.4e-05
1146800    3.84e-01  3.69e-01    1.86e-03  2.19e-03    5.19e-02  4.97e-02    5.4e-05
1146900    7.49e-01  6.22e-01    3.04e-03  6.35e-04    1.01e-01  8.41e-02    5.4e-05
1147000    6.60e-01  6.48e-01    2.90e-03  1.95e-03    8.91e-02  8.76e-02    5.4e-05
1147100    7.29e-01  7.16e-01    1.76e-03  1.15e-03    9.85e-02  9.69e-02    5.4e-05
1147200    6.28e-01  5.66e-01    7.09e-03  5.70e-03    8.40e-02  7.58e-02    5.4e-05
1147300    6.17e-01  5.47e-01    1.91e-03  5.37e-04    8.34e-02  7.39e-02    5.4e-05
1147400    4.60e-01  4.25e-01    1.05e-03  4.57e-04    6.21e-02  5.75e-02    5.4e-05
1147500    6.22e-01  6.03e-01    3.46e-03  4.24e-03    8.38e-02  8.13e-02    5.4e-05
1147600    5.88e-01  6.01e-01    3.15e-03  6.82e-04    7.93e-02  8.12e-02    5.4e-05
1147700    3.79e-01  3.56e-01    7.40e-04  7.30e-05    5.12e-02  4.82e-02    5.4e-05
1147800    6.73e-01  7.20e-01    1.71e-03  6.53e-04    9.10e-02  9.73e-02    5.4e-05
1147900    6.71e-01  7.13e-01    7.93e-03  8.22e-03    8.96e-02  9.53e-02    5.4e-05
1148000    1.01e+00  1.08e+00    6.09e-03  4.82e-03    1.36e-01  1.46e-01    5.4e-05
1148100    7.20e-01  6.25e-01    2.86e-03  2.45e-04    9.72e-02  8.45e-02    5.4e-05
1148200    6.72e-01  5.72e-01    4.60e-03  4.00e-03    9.06e-02  7.71e-02    5.4e-05
1148300    4.56e-01  4.09e-01    1.50e-03  8.14e-04    6.17e-02  5.54e-02    5.4e-05
1148400    7.27e-01  7.81e-01    1.41e-03  8.25e-04    9.83e-02  1.06e-01    5.4e-05
1148500    2.82e-01  2.75e-01    3.24e-02  3.31e-02    3.74e-02  3.64e-02    5.4e-05
1148600    3.84e-01  4.01e-01    1.12e-02  1.09e-02    5.03e-02  5.26e-02    5.4e-05
1148700    6.62e-01  6.99e-01    2.83e-03  2.75e-03    8.94e-02  9.44e-02    5.4e-05
1148800    4.04e-01  3.95e-01    9.92e-03  9.68e-03    5.16e-02  5.05e-02    5.4e-05
1148900    5.84e-01  5.27e-01    6.12e-03  4.02e-03    7.83e-02  7.09e-02    5.4e-05
1149000    6.17e-01  5.74e-01    2.57e-03  1.42e-03    8.33e-02  7.76e-02    5.4e-05
1149100    6.78e-01  6.11e-01    3.25e-03  2.68e-03    9.15e-02  8.25e-02    5.4e-05
1149200    5.96e-01  2.42e-01    2.51e-03  4.86e-04    8.06e-02  3.27e-02    5.4e-05
1149300    4.66e-01  4.05e-01    7.27e-03  7.93e-03    6.16e-02  5.28e-02    5.4e-05
1149400    7.86e-01  8.14e-01    2.64e-03  3.53e-03    1.06e-01  1.10e-01    5.4e-05
1149500    6.69e-01  5.45e-01    2.11e-03  1.11e-03    9.04e-02  7.36e-02    5.4e-05
1149600    5.96e-01  5.80e-01    1.02e-02  1.29e-02    7.86e-02  7.51e-02    5.4e-05
1149700    6.73e-01  6.43e-01    1.51e-03  6.56e-04    9.10e-02  8.69e-02    5.4e-05
1149800    9.61e-01  9.24e-01    2.41e-03  9.92e-06    1.30e-01  1.25e-01    5.4e-05
1149900    6.76e-01  5.85e-01    4.38e-03  4.37e-03    9.10e-02  7.87e-02    5.4e-05
1150000    6.17e-01  6.38e-01    2.66e-03  1.19e-03    8.34e-02  8.63e-02    5.4e-05
1150100    6.07e-01  6.98e-01    2.31e-03  1.40e-03    8.20e-02  9.43e-02    5.4e-05
1150200    6.70e-01  6.18e-01    2.65e-03  3.49e-03    9.05e-02  8.33e-02    5.4e-05
1150300    7.70e-01  5.76e-01    9.47e-03  9.64e-03    1.03e-01  7.60e-02    5.4e-05
1150400    6.82e-01  6.99e-01    8.79e-03  1.05e-02    9.09e-02  9.27e-02    5.4e-05
1150500    4.56e-01  3.81e-01    1.81e-03  3.17e-03    6.16e-02  5.12e-02    5.4e-05
1150600    4.62e-01  4.14e-01    6.41e-03  8.76e-03    6.14e-02  5.36e-02    5.4e-05
1150700    8.25e-01  9.99e-01    1.49e-03  1.60e-03    1.12e-01  1.35e-01    5.4e-05
1150800    2.70e-01  3.66e-01    7.32e-03  6.87e-03    3.65e-02  4.94e-02    5.4e-05
1150900    6.73e-01  6.15e-01    7.31e-03  7.09e-03    9.02e-02  8.23e-02    5.4e-05
1151000    6.71e-01  6.71e-01    3.14e-03  1.78e-03    9.06e-02  9.07e-02    5.4e-05
1151100    4.60e-01  3.60e-01    5.82e-03  1.32e-03    6.13e-02  4.86e-02    5.4e-05
1151200    3.91e-01  3.69e-01    6.62e-03  6.66e-03    5.15e-02  4.85e-02    5.4e-05
1151300    7.34e-01  6.70e-01    1.95e-03  3.43e-03    9.92e-02  9.04e-02    5.4e-05
1151400    6.35e-01  5.77e-01    9.06e-03  8.86e-03    8.43e-02  7.64e-02    5.4e-05
1151500    6.75e-01  5.79e-01    2.98e-03  1.16e-03    9.11e-02  7.82e-02    5.4e-05
1151600    6.02e-01  2.26e-01    2.42e-03  3.25e-03    8.14e-02  3.04e-02    5.4e-05
1151700    6.72e-01  7.56e-01    5.84e-03  4.73e-03    9.03e-02  1.02e-01    5.4e-05
1151800    6.74e-01  8.95e-01    1.99e-03  4.67e-03    9.11e-02  1.21e-01    5.4e-05
1151900    6.19e-01  4.92e-01    2.02e-03  2.91e-04    8.37e-02  6.66e-02    5.4e-05
1152000    6.68e-01  6.15e-01    2.41e-03  1.64e-03    9.02e-02  8.32e-02    5.4e-05
1152100    9.61e-01  9.39e-01    2.40e-03  4.86e-04    1.30e-01  1.27e-01    5.4e-05
1152200    6.78e-01  6.65e-01    4.46e-03  4.15e-03    9.13e-02  8.96e-02    5.4e-05
1152300    8.29e-01  8.65e-01    1.69e-03  8.16e-04    1.12e-01  1.17e-01    5.4e-05
1152400    6.75e-01  7.21e-01    3.95e-03  5.67e-03    9.10e-02  9.70e-02    5.4e-05
1152500    6.68e-01  6.27e-01    2.84e-03  2.73e-04    9.02e-02  8.49e-02    5.4e-05
1152600    6.83e-01  6.69e-01    1.12e-02  8.39e-03    9.02e-02  8.92e-02    5.4e-05
1152700    4.58e-01  3.84e-01    2.19e-03  1.50e-03    6.17e-02  5.18e-02    5.4e-05
1152800    6.82e-01  6.38e-01    2.50e-03  7.57e-04    9.21e-02  8.63e-02    5.4e-05
1152900    6.68e-01  7.49e-01    3.00e-03  3.03e-03    9.02e-02  1.01e-01    5.4e-05
1153000    6.19e-01  6.68e-01    1.50e-02  1.56e-02    7.95e-02  8.62e-02    5.4e-05
1153100    4.56e-01  4.89e-01    1.88e-03  1.68e-03    6.15e-02  6.61e-02    5.4e-05
1153200    5.89e-01  6.11e-01    8.65e-03  5.79e-03    7.82e-02  8.21e-02    5.4e-05
1153300    6.73e-01  7.89e-01    3.43e-03  4.52e-03    9.08e-02  1.06e-01    5.4e-05
1153400    8.31e-01  8.41e-01    4.51e-03  4.70e-03    1.12e-01  1.14e-01    5.4e-05
1153500    6.76e-01  6.86e-01    1.67e-03  5.32e-04    9.14e-02  9.28e-02    5.4e-05
1153600    5.93e-01  5.90e-01    6.77e-03  5.74e-03    7.93e-02  7.92e-02    5.4e-05
1153700    5.87e-01  6.24e-01    3.35e-03  1.12e-03    7.92e-02  8.44e-02    5.4e-05
1153800    7.39e-01  5.64e-01    3.47e-03  3.88e-03    9.98e-02  7.60e-02    5.4e-05
1153900    6.01e-01  6.01e-01    6.11e-03  9.02e-03    8.06e-02  7.98e-02    5.4e-05
1154000    6.13e-01  5.60e-01    3.16e-03  2.88e-03    8.27e-02  7.56e-02    5.4e-05
1154100    6.75e-01  8.10e-01    6.08e-03  6.01e-03    9.07e-02  1.09e-01    5.4e-05
1154200    6.61e-01  6.41e-01    2.99e-03  2.55e-03    8.92e-02  8.66e-02    5.4e-05
1154300    4.58e-01  3.71e-01    1.67e-03  1.83e-03    6.18e-02  5.00e-02    5.4e-05
1154400    6.20e-01  5.36e-01    4.54e-03  4.06e-03    8.34e-02  7.21e-02    5.4e-05
1154500    6.70e-01  6.81e-01    1.57e-03  3.76e-04    9.06e-02  9.21e-02    5.4e-05
1154600    9.66e-01  1.04e+00    5.77e-03  1.69e-03    1.30e-01  1.40e-01    5.4e-05
1154700    6.82e-01  5.84e-01    7.66e-03  8.95e-03    9.12e-02  7.74e-02    5.4e-05
1154800    2.98e-01  2.85e-01    7.69e-03  8.01e-03    4.03e-02  3.85e-02    5.4e-05
1154900    6.78e-01  7.00e-01    2.59e-03  2.97e-03    9.16e-02  9.45e-02    5.4e-05
1155000    6.27e-01  5.33e-01    3.14e-03  2.02e-03    8.46e-02  7.20e-02    5.4e-05
1155100    6.20e-01  5.38e-01    3.68e-03  3.84e-03    8.37e-02  7.25e-02    5.4e-05
1155200    3.63e-01  3.46e-01    2.59e-03  9.79e-04    4.90e-02  4.68e-02    5.4e-05
1155300    4.57e-01  3.90e-01    1.96e-03  6.80e-04    6.17e-02  5.28e-02    5.4e-05
1155400    6.18e-01  5.31e-01    2.89e-03  7.79e-04    8.34e-02  7.19e-02    5.4e-05
1155500    4.56e-01  4.92e-01    1.40e-03  4.41e-04    6.16e-02  6.65e-02    5.4e-05
1155600    4.68e-01  4.14e-01    7.69e-03  7.12e-03    6.17e-02  5.44e-02    5.4e-05
1155700    3.86e-01  3.76e-01    4.26e-03  4.64e-03    5.17e-02  5.02e-02    5.4e-05
1155800    6.70e-01  7.86e-01    3.76e-03  4.58e-03    9.03e-02  1.06e-01    5.4e-05
1155900    6.67e-01  6.36e-01    3.42e-03  2.09e-03    9.00e-02  8.59e-02    5.4e-05
1156000    6.77e-01  7.80e-01    1.70e-03  1.55e-04    9.16e-02  1.06e-01    5.4e-05
1156100    1.00e+00  8.59e-01    5.59e-03  3.37e-03    1.35e-01  1.16e-01    5.4e-05
1156200    6.73e-01  7.15e-01    1.48e-03  1.56e-04    9.10e-02  9.67e-02    5.4e-05
1156300    6.70e-01  6.95e-01    2.36e-03  2.23e-03    9.05e-02  9.39e-02    5.4e-05
1156400    7.27e-01  7.56e-01    2.23e-03  2.98e-03    9.82e-02  1.02e-01    5.4e-05
1156500    6.01e-01  5.63e-01    8.45e-03  8.63e-03    8.06e-02  7.54e-02    5.4e-05
1156600    6.88e-01  7.50e-01    1.67e-03  1.10e-03    9.30e-02  1.01e-01    5.4e-05
1156700    9.64e-01  1.01e+00    9.90e-03  1.02e-02    1.29e-01  1.36e-01    5.4e-05
1156800    4.79e-01  4.09e-01    6.01e-03  6.23e-03    6.38e-02  5.41e-02    5.4e-05
1156900    4.67e-01  4.18e-01    7.07e-03  7.40e-03    6.19e-02  5.49e-02    5.4e-05
1157000    6.64e-01  6.29e-01    6.29e-03  6.39e-03    8.91e-02  8.43e-02    5.4e-05
1157100    6.75e-01  8.02e-01    8.38e-03  6.63e-03    9.01e-02  1.08e-01    5.4e-05
1157200    1.00e+00  9.91e-01    9.51e-03  1.19e-02    1.35e-01  1.33e-01    5.4e-05
1157300    1.01e+00  8.31e-01    5.33e-03  7.03e-03    1.36e-01  1.12e-01    5.4e-05
1157400    6.15e-01  6.04e-01    2.33e-03  2.00e-03    8.30e-02  8.15e-02    5.4e-05
1157500    6.65e-01  5.85e-01    2.51e-03  7.22e-04    8.98e-02  7.91e-02    5.4e-05
1157600    5.90e-01  6.22e-01    3.18e-03  2.22e-03    7.96e-02  8.40e-02    5.4e-05
1157700    5.94e-01  2.47e-01    7.57e-03  7.48e-03    7.98e-02  3.23e-02    5.4e-05
1157800    6.65e-01  5.86e-01    3.66e-03  2.98e-03    8.97e-02  7.90e-02    5.4e-05
1157900    6.73e-01  6.27e-01    2.74e-03  8.47e-04    9.09e-02  8.48e-02    5.4e-05
1158000    6.65e-01  6.89e-01    2.37e-03  3.30e-03    8.99e-02  9.30e-02    5.4e-05
1158100    6.76e-01  7.04e-01    5.88e-03  4.94e-03    9.09e-02  9.48e-02    5.4e-05
1158200    6.24e-01  4.98e-01    4.29e-03  2.97e-03    8.40e-02  6.71e-02    5.4e-05
1158300    7.93e-01  7.62e-01    4.48e-03  4.86e-04    1.07e-01  1.03e-01    5.4e-05
1158400    5.98e-01  7.45e-01    1.89e-03  4.78e-03    8.09e-02  1.01e-01    5.4e-05
1158500    4.65e-01  3.55e-01    5.23e-03  3.17e-03    6.21e-02  4.76e-02    5.4e-05
1158600    6.29e-01  5.49e-01    3.90e-03  3.55e-03    8.48e-02  7.40e-02    5.4e-05
1158700    6.77e-01  6.62e-01    9.40e-03  9.50e-03    9.01e-02  8.80e-02    5.4e-05
1158800    5.96e-01  6.29e-01    7.93e-03  1.96e-03    7.94e-02  8.50e-02    5.4e-05
1158900    7.37e-01  5.87e-01    1.90e-03  3.47e-04    9.96e-02  7.94e-02    5.4e-05
1159000    6.66e-01  9.38e-01    5.60e-03  1.32e-03    8.95e-02  1.27e-01    5.4e-05
1159100    8.86e-01  7.98e-01    1.39e-03  1.74e-03    1.20e-01  1.08e-01    5.4e-05
1159200    8.87e-01  8.55e-01    1.52e-03  2.41e-05    1.20e-01  1.16e-01    5.4e-05
1159300    3.99e-01  3.71e-01    1.76e-02  1.70e-02    4.97e-02  4.59e-02    5.4e-05
1159400    6.74e-01  6.33e-01    6.59e-03  7.08e-03    9.04e-02  8.47e-02    5.4e-05
1159500    4.72e-01  4.55e-01    7.21e-03  6.18e-03    6.24e-02  6.05e-02    5.4e-05
1159600    6.71e-01  7.85e-01    2.04e-03  3.23e-03    9.06e-02  1.06e-01    5.4e-05
1159700    6.72e-01  9.38e-01    1.57e-03  4.52e-03    9.09e-02  1.27e-01    5.4e-05
1159800    4.57e-01  3.28e-01    1.21e-03  8.89e-04    6.18e-02  4.43e-02    5.4e-05
1159900    9.00e-01  7.72e-01    1.30e-02  1.40e-02    1.20e-01  1.01e-01    5.4e-05
1160000    4.44e-01  4.93e-01    9.96e-04  5.75e-04    6.16e-02  6.84e-02    5.1e-05
1160100    6.55e-01  7.02e-01    2.17e-03  2.11e-03    9.08e-02  9.73e-02    5.1e-05
1160200    6.58e-01  5.70e-01    1.60e-03  7.63e-04    9.12e-02  7.91e-02    5.1e-05
1160300    6.00e-01  5.61e-01    2.89e-03  1.49e-03    8.30e-02  7.78e-02    5.1e-05
1160400    2.73e-01  3.01e-01    2.54e-03  3.58e-03    3.78e-02  4.17e-02    5.1e-05
1160500    6.57e-01  6.20e-01    3.39e-03  3.01e-03    9.09e-02  8.58e-02    5.1e-05
1160600    6.56e-01  5.99e-01    3.01e-03  1.30e-03    9.07e-02  8.30e-02    5.1e-05
1160700    6.03e-01  7.53e-01    8.07e-03  4.53e-03    8.30e-02  1.04e-01    5.1e-05
1160800    3.61e-01  3.31e-01    6.24e-03  2.37e-03    4.94e-02  4.58e-02    5.1e-05
1160900    6.54e-01  6.25e-01    2.12e-03  2.01e-03    9.07e-02  8.66e-02    5.1e-05
1161000    5.96e-01  6.55e-01    5.09e-03  5.31e-03    8.24e-02  9.06e-02    5.1e-05
1161100    4.47e-01  3.92e-01    3.42e-03  3.97e-03    6.17e-02  5.39e-02    5.1e-05
1161200    5.78e-01  2.63e-01    2.23e-03  3.21e-03    8.02e-02  3.63e-02    5.1e-05
1161300    6.22e-01  6.02e-01    7.58e-03  8.16e-03    8.51e-02  8.22e-02    5.1e-05
1161400    6.56e-01  6.49e-01    4.59e-03  5.29e-03    9.05e-02  8.94e-02    5.1e-05
1161500    5.77e-01  2.38e-01    2.31e-03  2.56e-03    8.00e-02  3.29e-02    5.1e-05
