# batch      l2_tst    l2_trn    l2_e_tst  l2_e_trn    l2_f_tst  l2_f_trn         lr
  26000    6.62e+00  6.38e+00    8.59e-02  8.42e-02    2.15e-01  2.07e-01    9.5e-04
  26100    1.11e+01  1.11e+01    7.71e-02  7.40e-02    3.60e-01  3.59e-01    9.5e-04
  26200    3.83e+00  3.77e+00    7.83e-02  7.79e-02    1.24e-01  1.22e-01    9.5e-04
  26300    3.85e+00  3.79e+00    5.72e-02  5.56e-02    1.25e-01  1.23e-01    9.5e-04
  26400    5.57e+00  5.44e+00    2.61e-02  2.46e-02    1.81e-01  1.76e-01    9.5e-04
  26500    7.06e+00  7.02e+00    3.43e-02  1.51e-02    2.29e-01  2.28e-01    9.5e-04
  26600    5.61e+00  5.03e+00    5.02e-02  5.23e-02    1.82e-01  1.63e-01    9.5e-04
  26700    5.92e+00  6.20e+00    5.39e-02  4.53e-02    1.92e-01  2.01e-01    9.5e-04
  26800    7.18e+00  6.96e+00    2.39e-02  2.22e-02    2.33e-01  2.26e-01    9.5e-04
  26900    8.79e+00  9.67e+00    1.36e-01  1.40e-01    2.85e-01  3.13e-01    9.5e-04
  27000    7.10e+00  7.08e+00    1.63e-02  2.34e-02    2.30e-01  2.30e-01    9.5e-04
  27100    7.67e+00  7.17e+00    8.77e-02  9.71e-02    2.49e-01  2.32e-01    9.5e-04
  27200    6.63e+00  6.50e+00    1.45e-02  1.87e-02    2.15e-01  2.11e-01    9.5e-04
  27300    3.31e+00  3.10e+00    1.11e-02  5.54e-03    1.07e-01  1.01e-01    9.5e-04
  27400    3.59e+00  3.43e+00    2.48e-02  2.52e-02    1.16e-01  1.11e-01    9.5e-04
  27500    3.31e+00  3.22e+00    9.33e-03  9.31e-03    1.07e-01  1.04e-01    9.5e-04
  27600    7.25e+00  7.31e+00    1.87e-02  2.12e-02    2.35e-01  2.37e-01    9.5e-04
  27700    9.40e+00  8.94e+00    3.52e-02  3.84e-02    3.05e-01  2.90e-01    9.5e-04
  27800    5.63e+00  5.90e+00    1.17e-02  1.40e-02    1.83e-01  1.91e-01    9.5e-04
  27900    6.65e+00  6.28e+00    7.60e-02  7.72e-02    2.16e-01  2.04e-01    9.5e-04
  28000    6.33e+00  5.43e+00    3.55e-02  4.34e-02    2.05e-01  1.76e-01    9.5e-04
  28100    5.39e+00  5.77e+00    1.09e-01  1.07e-01    1.75e-01  1.87e-01    9.5e-04
  28200    3.52e+00  3.23e+00    1.09e-02  1.11e-02    1.14e-01  1.05e-01    9.5e-04
  28300    6.23e+00  6.65e+00    2.45e-02  1.00e-02    2.02e-01  2.16e-01    9.5e-04
  28400    5.90e+00  5.96e+00    8.32e-03  1.25e-02    1.92e-01  1.93e-01    9.5e-04
  28500    6.37e+00  5.07e+00    1.81e-02  1.32e-02    2.07e-01  1.64e-01    9.5e-04
  28600    6.05e+00  5.92e+00    8.98e-02  9.50e-02    1.96e-01  1.92e-01    9.5e-04
  28700    7.45e+00  7.57e+00    9.55e-02  9.67e-02    2.41e-01  2.45e-01    9.5e-04
  28800    7.41e+00  7.02e+00    2.17e-02  2.88e-02    2.40e-01  2.28e-01    9.5e-04
  28900    4.93e+00  4.30e+00    3.22e-02  3.06e-02    1.60e-01  1.40e-01    9.5e-04
  29000    6.08e+00  5.70e+00    1.35e-01  1.30e-01    1.97e-01  1.85e-01    9.5e-04
  29100    6.50e+00  5.64e+00    2.60e-02  3.62e-02    2.11e-01  1.83e-01    9.5e-04
  29200    6.01e+00  5.67e+00    1.04e-02  1.29e-02    1.95e-01  1.84e-01    9.5e-04
  29300    6.99e+00  7.04e+00    3.32e-02  2.70e-02    2.27e-01  2.28e-01    9.5e-04
  29400    1.48e+01  1.37e+01    1.56e+00  1.53e+00    4.46e-01  4.08e-01    9.5e-04
  29500    8.73e+00  9.66e+00    4.42e-02  4.89e-02    2.83e-01  3.13e-01    9.5e-04
  29600    8.02e+00  7.85e+00    9.92e-03  8.51e-03    2.60e-01  2.55e-01    9.5e-04
  29700    6.02e+00  5.75e+00    8.55e-03  8.98e-03    1.95e-01  1.86e-01    9.5e-04
  29800    7.20e+00  6.01e+00    6.12e-03  6.17e-03    2.34e-01  1.95e-01    9.5e-04
  29900    7.09e+00  6.17e+00    1.15e-02  2.12e-02    2.30e-01  2.00e-01    9.5e-04
  30000    6.88e+00  6.07e+00    2.70e-02  2.45e-02    2.23e-01  1.97e-01    9.5e-04
  30100    7.75e+00  7.46e+00    4.34e-02  5.00e-02    2.52e-01  2.42e-01    9.5e-04
  30200    6.98e+00  7.77e+00    2.40e-02  1.46e-02    2.26e-01  2.52e-01    9.5e-04
  30300    6.05e+00  6.00e+00    1.64e-02  1.94e-02    1.96e-01  1.95e-01    9.5e-04
  30400    3.38e+00  3.16e+00    5.49e-02  5.58e-02    1.09e-01  1.02e-01    9.5e-04
  30500    6.34e+00  6.10e+00    2.55e-02  1.92e-02    2.06e-01  1.98e-01    9.5e-04
  30600    7.60e+00  7.71e+00    3.19e-02  2.62e-02    2.46e-01  2.50e-01    9.5e-04
  30700    6.53e+00  5.55e+00    1.37e-02  9.37e-03    2.12e-01  1.80e-01    9.5e-04
  30800    6.27e+00  8.56e+00    4.39e-03  1.04e-03    2.03e-01  2.78e-01    9.5e-04
  30900    6.30e+00  6.62e+00    1.11e-02  4.73e-03    2.04e-01  2.15e-01    9.5e-04
  31000    5.37e+00  6.02e+00    5.19e-03  1.04e-02    1.74e-01  1.95e-01    9.5e-04
  31100    6.84e+00  6.28e+00    5.34e-03  2.74e-03    2.22e-01  2.04e-01    9.5e-04
  31200    6.57e+00  5.81e+00    4.01e-02  3.06e-02    2.13e-01  1.88e-01    9.5e-04
  31300    7.14e+00  6.49e+00    3.57e-02  2.89e-02    2.32e-01  2.10e-01    9.5e-04
  31400    5.95e+00  5.64e+00    1.93e-02  2.11e-02    1.93e-01  1.83e-01    9.5e-04
  31500    6.23e+00  5.45e+00    8.04e-03  3.16e-03    2.02e-01  1.77e-01    9.5e-04
  31600    6.70e+00  6.36e+00    8.40e-03  5.35e-03    2.17e-01  2.06e-01    9.5e-04
  31700    4.90e+00  5.14e+00    1.51e-01  1.54e-01    1.59e-01  1.67e-01    9.5e-04
  31800    5.22e+00  5.62e+00    1.18e-02  1.05e-02    1.69e-01  1.82e-01    9.5e-04
  31900    8.84e+00  7.22e+00    2.46e-03  4.45e-03    2.87e-01  2.34e-01    9.5e-04
  32000    6.35e+00  6.91e+00    1.48e-02  1.61e-02    2.06e-01  2.24e-01    9.5e-04
  32100    6.28e+00  5.81e+00    3.44e-02  3.33e-02    2.04e-01  1.89e-01    9.5e-04
  32200    5.94e+00  6.02e+00    8.95e-03  4.54e-03    1.93e-01  1.95e-01    9.5e-04
  32300    5.31e+00  5.52e+00    1.24e-02  1.37e-02    1.72e-01  1.79e-01    9.5e-04
  32400    6.39e+00  6.22e+00    7.61e-03  1.45e-03    2.07e-01  2.02e-01    9.5e-04
  32500    6.11e+00  6.02e+00    1.90e-02  2.62e-02    1.98e-01  1.95e-01    9.5e-04
  32600    6.43e+00  6.13e+00    5.75e-02  5.55e-02    2.08e-01  1.99e-01    9.5e-04
  32700    5.36e+00  5.14e+00    2.03e-02  2.19e-02    1.74e-01  1.67e-01    9.5e-04
  32800    5.92e+00  5.98e+00    2.76e-02  3.71e-02    1.92e-01  1.94e-01    9.5e-04
  32900    5.63e+00  5.32e+00    7.12e-03  1.08e-02    1.83e-01  1.73e-01    9.5e-04
  33000    3.41e+00  3.80e+00    7.38e-02  7.11e-02    1.10e-01  1.23e-01    9.5e-04
  33100    5.90e+00  5.10e+00    3.70e-02  3.61e-02    1.91e-01  1.65e-01    9.5e-04
  33200    6.04e+00  6.29e+00    3.04e-02  3.86e-02    1.96e-01  2.04e-01    9.5e-04
  33300    1.02e+01  7.00e+00    1.19e-02  9.32e-03    3.31e-01  2.27e-01    9.5e-04
  33400    5.61e+00  5.75e+00    1.68e-02  2.45e-02    1.82e-01  1.87e-01    9.5e-04
  33500    5.55e+00  5.24e+00    1.74e-02  1.82e-02    1.80e-01  1.70e-01    9.5e-04
  33600    6.70e+00  7.34e+00    6.29e-02  5.72e-02    2.17e-01  2.38e-01    9.5e-04
  33700    3.96e+00  3.44e+00    2.00e-02  2.09e-02    1.29e-01  1.12e-01    9.5e-04
  33800    3.94e+00  3.85e+00    1.75e-01  1.75e-01    1.26e-01  1.23e-01    9.5e-04
  33900    5.24e+00  5.40e+00    3.09e-02  3.15e-02    1.70e-01  1.75e-01    9.5e-04
  34000    5.70e+00  5.12e+00    2.57e-02  2.52e-02    1.85e-01  1.66e-01    9.5e-04
  34100    1.11e+01  1.06e+01    8.02e-02  7.96e-02    3.61e-01  3.45e-01    9.5e-04
  34200    5.76e+00  5.29e+00    2.83e-02  2.06e-02    1.87e-01  1.71e-01    9.5e-04
  34300    3.07e+00  3.49e+00    3.66e-02  3.62e-02    9.96e-02  1.13e-01    9.5e-04
  34400    5.93e+00  5.36e+00    2.18e-02  9.05e-03    1.92e-01  1.74e-01    9.5e-04
  34500    4.06e+00  4.19e+00    1.12e-01  1.22e-01    1.31e-01  1.35e-01    9.5e-04
  34600    2.98e+00  3.20e+00    5.09e-02  4.95e-02    9.65e-02  1.04e-01    9.5e-04
  34700    4.92e+00  5.83e+00    3.00e-02  3.11e-02    1.60e-01  1.89e-01    9.5e-04
  34800    5.94e+00  6.14e+00    3.47e-02  3.76e-02    1.93e-01  1.99e-01    9.5e-04
  34900    8.63e+00  1.00e+01    1.28e-01  1.53e-01    2.80e-01  3.25e-01    9.5e-04
  35000    5.12e+00  5.07e+00    1.74e-01  1.69e-01    1.66e-01  1.64e-01    9.5e-04
  35100    3.80e+00  3.53e+00    4.65e-02  5.40e-02    1.23e-01  1.14e-01    9.5e-04
  35200    6.38e+00  5.71e+00    8.82e-03  9.89e-03    2.07e-01  1.85e-01    9.5e-04
  35300    6.22e+00  5.66e+00    8.08e-03  1.53e-03    2.02e-01  1.84e-01    9.5e-04
  35400    5.27e+00  5.42e+00    1.20e-02  1.27e-02    1.71e-01  1.76e-01    9.5e-04
  35500    6.60e+00  5.96e+00    3.56e-02  2.16e-02    2.14e-01  1.93e-01    9.5e-04
  35600    5.60e+00  5.11e+00    4.02e-03  9.53e-04    1.82e-01  1.66e-01    9.5e-04
  35700    6.24e+00  6.84e+00    7.88e-03  2.90e-03    2.02e-01  2.22e-01    9.5e-04
  35800    3.50e+00  3.59e+00    3.00e-02  2.85e-02    1.14e-01  1.16e-01    9.5e-04
  35900    3.39e+00  2.98e+00    2.99e-02  3.56e-02    1.10e-01  9.65e-02    9.5e-04
  36000    5.65e+00  5.19e+00    8.57e-03  1.01e-02    1.83e-01  1.68e-01    9.5e-04
  36100    6.28e+00  6.24e+00    2.13e-02  1.39e-02    2.04e-01  2.02e-01    9.5e-04
  36200    5.79e+00  6.12e+00    4.78e-02  6.06e-02    1.88e-01  1.98e-01    9.5e-04
  36300    5.95e+00  6.49e+00    3.07e-02  4.48e-02    1.93e-01  2.10e-01    9.5e-04
  36400    6.17e+00  5.97e+00    5.27e-02  5.25e-02    2.00e-01  1.94e-01    9.5e-04
  36500    5.73e+00  5.70e+00    1.19e-02  1.44e-02    1.86e-01  1.85e-01    9.5e-04
  36600    4.65e+00  4.52e+00    4.84e-03  6.57e-03    1.51e-01  1.47e-01    9.5e-04
  36700    7.43e+00  7.33e+00    8.67e-02  9.39e-02    2.41e-01  2.37e-01    9.5e-04
  36800    4.89e+00  5.01e+00    6.28e-03  9.07e-03    1.59e-01  1.63e-01    9.5e-04
  36900    5.43e+00  5.33e+00    6.79e-02  6.89e-02    1.76e-01  1.73e-01    9.5e-04
  37000    3.29e+00  2.96e+00    1.68e-02  1.66e-02    1.07e-01  9.60e-02    9.5e-04
  37100    5.48e+00  4.80e+00    4.14e-02  4.06e-02    1.78e-01  1.56e-01    9.5e-04
  37200    5.86e+00  5.10e+00    1.56e-02  6.57e-03    1.90e-01  1.66e-01    9.5e-04
  37300    6.26e+00  5.89e+00    2.26e-02  2.18e-02    2.03e-01  1.91e-01    9.5e-04
  37400    3.42e+00  3.60e+00    8.53e-03  8.42e-03    1.11e-01  1.17e-01    9.5e-04
  37500    5.52e+00  5.76e+00    2.62e-02  1.67e-02    1.79e-01  1.87e-01    9.5e-04
  37600    5.98e+00  5.91e+00    2.18e-02  2.48e-02    1.94e-01  1.92e-01    9.5e-04
  37700    5.57e+00  3.46e+00    1.46e-02  1.92e-02    1.81e-01  1.12e-01    9.5e-04
  37800    5.01e+00  4.51e+00    3.44e-02  3.16e-02    1.63e-01  1.46e-01    9.5e-04
  37900    4.40e+00  4.32e+00    5.72e-03  2.61e-03    1.43e-01  1.40e-01    9.5e-04
  38000    5.68e+00  6.23e+00    3.84e-02  3.83e-02    1.84e-01  2.02e-01    9.5e-04
  38100    1.21e+01  1.20e+01    5.01e-01  4.96e-01    3.88e-01  3.85e-01    9.5e-04
  38200    5.88e+00  6.40e+00    1.29e-01  1.39e-01    1.91e-01  2.07e-01    9.5e-04
  38300    3.56e+00  3.16e+00    2.42e-02  2.56e-02    1.15e-01  1.02e-01    9.5e-04
  38400    8.51e+00  7.64e+00    5.57e-02  6.42e-02    2.76e-01  2.48e-01    9.5e-04
  38500    4.47e+00  4.49e+00    1.79e-02  1.52e-02    1.45e-01  1.46e-01    9.5e-04
  38600    5.97e+00  6.37e+00    4.47e-03  2.11e-03    1.94e-01  2.07e-01    9.5e-04
  38700    6.42e+00  6.34e+00    1.80e-02  2.72e-02    2.08e-01  2.06e-01    9.5e-04
  38800    5.07e+00  4.65e+00    1.47e-01  1.46e-01    1.64e-01  1.51e-01    9.5e-04
  38900    6.51e+00  5.85e+00    5.58e-02  3.39e-02    2.11e-01  1.90e-01    9.5e-04
  39000    3.93e+00  4.20e+00    1.72e-02  2.50e-02    1.27e-01  1.36e-01    9.5e-04
  39100    5.59e+00  6.57e+00    5.49e-03  7.55e-03    1.81e-01  2.13e-01    9.5e-04
  39200    5.64e+00  5.69e+00    8.32e-03  5.93e-03    1.83e-01  1.85e-01    9.5e-04
  39300    1.37e+01  7.11e+00    1.55e-02  8.55e-03    4.43e-01  2.31e-01    9.5e-04
  39400    1.35e+01  7.89e+00    3.26e-02  3.83e-02    4.39e-01  2.56e-01    9.5e-04
  39500    6.08e+00  5.75e+00    1.87e-02  1.98e-04    1.97e-01  1.87e-01    9.5e-04
  39600    7.37e+00  7.44e+00    1.08e-02  1.05e-02    2.39e-01  2.41e-01    9.5e-04
  39700    6.04e+00  5.46e+00    4.09e-02  2.26e-02    1.96e-01  1.77e-01    9.5e-04
  39800    3.61e+00  3.40e+00    3.76e-02  3.44e-02    1.17e-01  1.10e-01    9.5e-04
  39900    6.25e+00  6.46e+00    2.65e-02  4.67e-02    2.03e-01  2.09e-01    9.5e-04
  40000    7.11e+00  8.11e+00    5.81e-03  1.44e-02    2.37e-01  2.70e-01    9.0e-04
  40100    5.00e+00  4.93e+00    8.26e-03  8.54e-03    1.66e-01  1.64e-01    9.0e-04
  40200    5.76e+00  5.61e+00    2.55e-02  8.58e-03    1.92e-01  1.87e-01    9.0e-04
  40300    6.54e+00  5.70e+00    5.07e-02  4.96e-02    2.18e-01  1.90e-01    9.0e-04
  40400    5.00e+00  4.97e+00    1.63e-02  2.00e-02    1.66e-01  1.65e-01    9.0e-04
  40500    4.77e+00  4.16e+00    5.59e-03  4.79e-03    1.59e-01  1.39e-01    9.0e-04
  40600    6.39e+00  5.50e+00    4.73e-02  5.02e-02    2.12e-01  1.83e-01    9.0e-04
  40700    6.40e+00  6.02e+00    6.03e-02  6.05e-02    2.13e-01  2.00e-01    9.0e-04
  40800    6.36e+00  5.47e+00    5.95e-03  2.20e-04    2.12e-01  1.82e-01    9.0e-04
  40900    7.45e+00  7.10e+00    2.22e-02  2.29e-02    2.48e-01  2.36e-01    9.0e-04
  41000    6.85e+00  7.03e+00    3.20e-02  1.78e-02    2.28e-01  2.34e-01    9.0e-04
  41100    5.80e+00  5.57e+00    3.74e-02  1.73e-02    1.93e-01  1.85e-01    9.0e-04
  41200    6.02e+00  6.41e+00    2.16e-02  3.66e-02    2.00e-01  2.13e-01    9.0e-04
  41300    4.90e+00  4.99e+00    7.87e-03  5.25e-03    1.63e-01  1.66e-01    9.0e-04
  41400    6.02e+00  5.55e+00    4.94e-02  4.85e-02    2.00e-01  1.84e-01    9.0e-04
  41500    7.29e+00  8.31e+00    7.88e-03  4.83e-03    2.43e-01  2.77e-01    9.0e-04
  41600    2.96e+00  2.83e+00    2.33e-02  2.15e-02    9.86e-02  9.42e-02    9.0e-04
  41700    5.48e+00  5.10e+00    1.52e-02  2.60e-02    1.82e-01  1.70e-01    9.0e-04
  41800    5.07e+00  5.84e+00    3.86e-02  3.93e-02    1.69e-01  1.94e-01    9.0e-04
  41900    6.07e+00  5.20e+00    2.32e-02  2.59e-02    2.02e-01  1.73e-01    9.0e-04
  42000    4.36e+00  4.32e+00    2.02e-02  2.21e-02    1.45e-01  1.44e-01    9.0e-04
  42100    6.10e+00  5.74e+00    3.34e-02  3.56e-02    2.03e-01  1.91e-01    9.0e-04
  42200    5.12e+00  5.14e+00    5.77e-03  1.01e-02    1.70e-01  1.71e-01    9.0e-04
  42300    6.74e+00  5.63e+00    9.35e-02  8.71e-02    2.24e-01  1.87e-01    9.0e-04
  42400    3.00e+00  3.44e+00    2.45e-02  2.77e-02    9.99e-02  1.14e-01    9.0e-04
  42500    2.83e+00  2.61e+00    1.17e-02  1.15e-02    9.41e-02  8.67e-02    9.0e-04
  42600    5.52e+00  6.18e+00    2.59e-02  3.24e-02    1.84e-01  2.06e-01    9.0e-04
  42700    5.39e+00  5.30e+00    1.19e-02  7.36e-03    1.79e-01  1.76e-01    9.0e-04
  42800    3.41e+00  5.43e+00    1.65e-01  1.67e-01    1.13e-01  1.81e-01    9.0e-04
  42900    5.64e+00  5.39e+00    1.04e-02  1.47e-02    1.88e-01  1.79e-01    9.0e-04
  43000    3.42e+00  3.10e+00    7.85e-02  8.01e-02    1.13e-01  1.02e-01    9.0e-04
  43100    5.61e+00  5.56e+00    1.34e-02  1.17e-02    1.87e-01  1.85e-01    9.0e-04
  43200    5.58e+00  5.30e+00    8.55e-03  7.04e-03    1.86e-01  1.76e-01    9.0e-04
  43300    3.00e+00  3.93e+00    7.03e-02  7.04e-02    9.97e-02  1.31e-01    9.0e-04
  43400    7.93e+00  8.16e+00    4.85e-02  3.93e-02    2.64e-01  2.71e-01    9.0e-04
  43500    7.03e+00  8.10e+00    9.18e-02  1.09e-01    2.33e-01  2.69e-01    9.0e-04
  43600    7.92e+00  6.37e+00    2.17e-02  2.11e-02    2.64e-01  2.12e-01    9.0e-04
  43700    3.08e+00  3.44e+00    8.28e-02  7.53e-02    1.02e-01  1.14e-01    9.0e-04
  43800    4.81e+00  2.56e+00    4.80e-02  5.05e-02    1.60e-01  8.51e-02    9.0e-04
  43900    3.06e+00  3.09e+00    6.70e-02  6.77e-02    1.01e-01  1.02e-01    9.0e-04
  44000    5.65e+00  4.72e+00    3.93e-02  4.20e-02    1.88e-01  1.57e-01    9.0e-04
  44100    5.56e+00  5.94e+00    1.22e-02  7.90e-03    1.85e-01  1.98e-01    9.0e-04
  44200    4.87e+00  4.64e+00    2.23e-02  2.35e-02    1.62e-01  1.55e-01    9.0e-04
  44300    3.32e+00  3.00e+00    5.24e-02  4.75e-02    1.10e-01  9.96e-02    9.0e-04
  44400    7.36e+00  6.93e+00    7.78e-02  7.68e-02    2.45e-01  2.30e-01    9.0e-04
  44500    2.91e+00  2.88e+00    1.30e-02  1.14e-02    9.69e-02  9.58e-02    9.0e-04
  44600    4.68e+00  5.46e+00    4.57e-03  9.25e-03    1.56e-01  1.82e-01    9.0e-04
  44700    3.06e+00  2.97e+00    4.89e-02  4.91e-02    1.01e-01  9.86e-02    9.0e-04
  44800    7.29e+00  8.37e+00    4.01e-02  4.52e-02    2.42e-01  2.79e-01    9.0e-04
  44900    5.42e+00  5.22e+00    8.98e-03  3.90e-03    1.80e-01  1.74e-01    9.0e-04
  45000    5.87e+00  6.38e+00    7.01e-03  2.55e-03    1.95e-01  2.12e-01    9.0e-04
  45100    5.28e+00  5.45e+00    1.50e-02  1.78e-02    1.76e-01  1.81e-01    9.0e-04
  45200    6.10e+00  4.92e+00    2.31e-02  2.14e-02    2.03e-01  1.64e-01    9.0e-04
  45300    4.72e+00  4.44e+00    2.10e-03  4.13e-03    1.57e-01  1.48e-01    9.0e-04
  45400    5.21e+00  5.22e+00    1.20e-02  7.45e-03    1.73e-01  1.74e-01    9.0e-04
  45500    5.56e+00  5.32e+00    1.18e-02  1.83e-03    1.85e-01  1.77e-01    9.0e-04
  45600    5.88e+00  5.46e+00    5.81e-02  5.92e-02    1.96e-01  1.81e-01    9.0e-04
  45700    6.06e+00  5.91e+00    4.53e-02  4.35e-02    2.02e-01  1.97e-01    9.0e-04
  45800    2.93e+00  3.13e+00    4.46e-03  2.74e-03    9.74e-02  1.04e-01    9.0e-04
  45900    5.24e+00  4.95e+00    5.27e-03  1.04e-03    1.74e-01  1.65e-01    9.0e-04
  46000    4.19e+00  3.95e+00    1.64e-02  1.62e-02    1.39e-01  1.31e-01    9.0e-04
  46100    5.85e+00  5.07e+00    1.28e-02  2.12e-03    1.95e-01  1.69e-01    9.0e-04
  46200    4.62e+00  4.36e+00    3.39e-02  3.15e-02    1.54e-01  1.45e-01    9.0e-04
  46300    4.40e+00  4.31e+00    3.52e-02  3.07e-02    1.46e-01  1.43e-01    9.0e-04
  46400    7.20e+00  7.10e+00    3.81e-02  3.82e-02    2.40e-01  2.36e-01    9.0e-04
  46500    5.71e+00  5.20e+00    2.84e-02  2.87e-02    1.90e-01  1.73e-01    9.0e-04
  46600    6.37e+00  6.57e+00    6.03e-02  6.21e-02    2.12e-01  2.18e-01    9.0e-04
  46700    4.97e+00  5.82e+00    2.08e-02  2.84e-02    1.66e-01  1.94e-01    9.0e-04
  46800    4.75e+00  4.38e+00    7.54e-03  1.49e-03    1.58e-01  1.46e-01    9.0e-04
  46900    8.18e+00  7.86e+00    3.07e-02  2.88e-02    2.72e-01  2.62e-01    9.0e-04
  47000    5.17e+00  5.38e+00    2.59e-02  2.38e-02    1.72e-01  1.79e-01    9.0e-04
  47100    5.82e+00  5.94e+00    5.06e-02  5.57e-02    1.94e-01  1.97e-01    9.0e-04
  47200    4.18e+00  3.83e+00    3.52e-02  3.58e-02    1.39e-01  1.27e-01    9.0e-04
  47300    5.64e+00  5.71e+00    3.11e-02  3.86e-02    1.88e-01  1.90e-01    9.0e-04
  47400    4.97e+00  4.66e+00    2.13e-02  2.22e-02    1.65e-01  1.55e-01    9.0e-04
  47500    6.23e+00  6.17e+00    1.65e-02  1.00e-02    2.07e-01  2.05e-01    9.0e-04
  47600    5.65e+00  5.85e+00    3.29e-02  3.69e-02    1.88e-01  1.95e-01    9.0e-04
  47700    5.99e+00  5.31e+00    4.94e-02  4.32e-02    1.99e-01  1.77e-01    9.0e-04
  47800    5.25e+00  4.73e+00    2.33e-02  9.73e-03    1.75e-01  1.58e-01    9.0e-04
  47900    5.39e+00  5.57e+00    2.14e-02  1.73e-02    1.79e-01  1.85e-01    9.0e-04
  48000    3.00e+00  3.27e+00    2.59e-03  3.12e-03    9.98e-02  1.09e-01    9.0e-04
  48100    5.73e+00  5.09e+00    1.05e-01  9.56e-02    1.90e-01  1.69e-01    9.0e-04
  48200    5.34e+00  5.07e+00    5.62e-02  5.48e-02    1.78e-01  1.69e-01    9.0e-04
  48300    5.08e+00  4.90e+00    2.36e-02  2.08e-02    1.69e-01  1.63e-01    9.0e-04
  48400    4.50e+00  4.78e+00    5.60e-02  5.61e-02    1.50e-01  1.59e-01    9.0e-04
  48500    4.13e+00  3.96e+00    1.08e-02  1.00e-02    1.37e-01  1.32e-01    9.0e-04
  48600    5.58e+00  5.68e+00    8.56e-03  3.67e-03    1.86e-01  1.89e-01    9.0e-04
  48700    5.36e+00  4.84e+00    8.83e-03  7.07e-03    1.78e-01  1.61e-01    9.0e-04
  48800    5.55e+00  6.11e+00    1.58e-02  2.13e-02    1.85e-01  2.03e-01    9.0e-04
  48900    6.90e+00  6.88e+00    1.39e-02  1.56e-02    2.30e-01  2.29e-01    9.0e-04
  49000    5.30e+00  5.50e+00    2.10e-02  2.59e-02    1.76e-01  1.83e-01    9.0e-04
  49100    5.78e+00  5.38e+00    4.72e-02  5.16e-02    1.92e-01  1.79e-01    9.0e-04
  49200    5.66e+00  5.88e+00    1.57e-02  2.08e-02    1.89e-01  1.96e-01    9.0e-04
  49300    4.70e+00  4.40e+00    2.64e-03  8.69e-04    1.56e-01  1.46e-01    9.0e-04
  49400    8.80e+00  9.37e+00    1.28e-01  1.37e-01    2.92e-01  3.11e-01    9.0e-04
  49500    4.91e+00  5.27e+00    7.45e-03  5.47e-03    1.63e-01  1.75e-01    9.0e-04
  49600    4.80e+00  5.38e+00    3.73e-02  4.00e-02    1.60e-01  1.79e-01    9.0e-04
  49700    5.60e+00  5.30e+00    2.67e-02  1.84e-02    1.86e-01  1.76e-01    9.0e-04
  49800    5.56e+00  5.02e+00    4.63e-02  5.41e-02    1.85e-01  1.67e-01    9.0e-04
  49900    5.01e+00  4.55e+00    1.97e-02  1.92e-02    1.67e-01  1.52e-01    9.0e-04
  50000    3.98e+00  4.10e+00    1.09e-02  1.24e-02    1.32e-01  1.37e-01    9.0e-04
  50100    5.28e+00  5.59e+00    1.20e-02  1.62e-02    1.76e-01  1.86e-01    9.0e-04
  50200    5.26e+00  5.42e+00    1.64e-02  5.95e-03    1.75e-01  1.80e-01    9.0e-04
  50300    5.32e+00  5.24e+00    3.52e-03  3.68e-03    1.77e-01  1.75e-01    9.0e-04
  50400    3.34e+00  3.30e+00    9.35e-03  4.51e-03    1.11e-01  1.10e-01    9.0e-04
  50500    5.07e+00  4.54e+00    3.67e-03  3.71e-04    1.69e-01  1.51e-01    9.0e-04
  50600    5.01e+00  5.19e+00    6.75e-03  8.27e-03    1.67e-01  1.73e-01    9.0e-04
  50700    2.86e+00  2.90e+00    5.62e-02  5.90e-02    9.49e-02  9.61e-02    9.0e-04
  50800    6.85e+00  7.68e+00    3.03e-02  2.45e-02    2.28e-01  2.56e-01    9.0e-04
  50900    5.62e+00  6.05e+00    2.53e-02  1.38e-02    1.87e-01  2.01e-01    9.0e-04
  51000    6.20e+00  6.53e+00    1.26e-02  8.40e-03    2.06e-01  2.17e-01    9.0e-04
  51100    5.46e+00  4.95e+00    1.30e-02  4.03e-03    1.82e-01  1.65e-01    9.0e-04
  51200    4.45e+00  4.30e+00    7.89e-02  6.99e-02    1.48e-01  1.43e-01    9.0e-04
  51300    4.39e+00  4.37e+00    8.69e-03  8.09e-03    1.46e-01  1.46e-01    9.0e-04
  51400    4.69e+00  4.26e+00    1.96e-02  2.01e-02    1.56e-01  1.42e-01    9.0e-04
  51500    4.70e+00  4.14e+00    2.30e-02  2.18e-02    1.56e-01  1.38e-01    9.0e-04
  51600    4.81e+00  4.63e+00    2.08e-02  2.35e-02    1.60e-01  1.54e-01    9.0e-04
  51700    5.13e+00  4.96e+00    3.27e-02  3.79e-02    1.71e-01  1.65e-01    9.0e-04
  51800    4.98e+00  4.77e+00    1.28e-02  1.05e-02    1.66e-01  1.59e-01    9.0e-04
  51900    6.27e+00  6.40e+00    8.02e-03  3.95e-03    2.09e-01  2.13e-01    9.0e-04
  52000    5.32e+00  5.12e+00    8.31e-03  1.05e-02    1.77e-01  1.70e-01    9.0e-04
  52100    5.18e+00  4.48e+00    5.36e-02  4.69e-02    1.72e-01  1.49e-01    9.0e-04
  52200    5.06e+00  4.70e+00    1.80e-02  8.29e-03    1.68e-01  1.56e-01    9.0e-04
